,fecha,Remit,Tipo,Len,dia
5224,2019-03-02 09:21:00,Nad,Texto,5,829.675
5225,2019-03-02 11:44:00,Fernanda Gomh,Multimedia,0,829.7743055555555
5226,2019-03-02 11:44:00,Fernanda Gomh,Multimedia,0,829.7743055555555
5227,2019-03-02 11:44:00,Fernanda Gomh,Multimedia,0,829.7743055555555
5228,2019-03-02 11:44:00,Fernanda Gomh,Multimedia,0,829.7743055555555
5229,2019-03-02 11:44:00,Fernanda Gomh,Multimedia,0,829.7743055555555
5230,2019-03-02 11:45:00,Fernanda Gomh,Multimedia,0,829.775
5231,2019-03-02 11:49:00,Angie Ma,Texto,2,829.7777777777778
5232,2019-03-02 12:00:00,Nad,Texto,15,829.7854166666667
5233,2019-03-02 18:46:00,Fernanda Gomh,Texto,70,830.0673611111112
5234,2019-03-02 18:46:00,Fernanda Gomh,Texto,21,830.0673611111112
5235,2019-03-02 18:46:00,Fernanda Gomh,Texto,3,830.0673611111112
5236,2019-03-02 18:46:00,Jesus Pa,Texto,12,830.0673611111112
5237,2019-03-03 10:02:00,Fernanda Gomh,Texto,68,830.7034722222222
5238,2019-03-03 10:03:00,Fernanda Gomh,Multimedia,0,830.7041666666667
5239,2019-03-03 10:03:00,Fernanda Gomh,Multimedia,0,830.7041666666667
5240,2019-03-03 10:04:00,Fernanda Gomh,Multimedia,0,830.7048611111111
5241,2019-03-03 10:04:00,Fernanda Gomh,Multimedia,0,830.7048611111111
5242,2019-03-03 10:05:00,Fernanda Gomh,Multimedia,0,830.7055555555555
5243,2019-03-03 10:06:00,Fernanda Gomh,Multimedia,0,830.70625
5244,2019-03-03 10:06:00,Fernanda Gomh,Texto,55,830.70625
5245,2019-03-03 10:06:00,Fernanda Gomh,Texto,25,830.70625
5246,2019-03-03 10:13:00,Angie Ma,Multimedia,0,830.7111111111111
5247,2019-03-03 10:13:00,Angie Ma,Texto,16,830.7111111111111
5248,2019-03-03 10:15:00,Nad,Texto,22,830.7125
5249,2019-03-03 10:15:00,Nad,Texto,15,830.7125
5250,2019-03-03 10:16:00,Dan Bb,Texto,13,830.7131944444444
5251,2019-03-03 10:16:00,Fernanda Gomh,Texto,2,830.7131944444444
5252,2019-03-03 16:53:00,Fernanda Gomh,Texto,65,830.9888888888889
5253,2019-03-03 16:53:00,Fernanda Gomh,Texto,20,830.9888888888889
5254,2019-03-03 16:54:00,Fernanda Gomh,Texto,41,830.9895833333334
5255,2019-03-03 16:56:00,Fernanda Gomh,Multimedia,0,830.9909722222222
5256,2019-03-03 16:56:00,Fernanda Gomh,Multimedia,0,830.9909722222222
5257,2019-03-03 16:56:00,Fernanda Gomh,Multimedia,0,830.9909722222222
5258,2019-03-03 16:56:00,Fernanda Gomh,Multimedia,0,830.9909722222222
5259,2019-03-03 16:57:00,Fernanda Gomh,Texto,15,830.9916666666667
5260,2019-03-03 17:05:00,Nad,Texto,4,830.9972222222223
5261,2019-03-03 17:05:00,Nad,Texto,10,830.9972222222223
5262,2019-03-03 17:06:00,Nad,Texto,3,830.9979166666667
5263,2019-03-03 17:15:00,Jesus Pa,Texto,19,831.0041666666667
5264,2019-03-03 23:15:00,Fernanda Gomh,Multimedia,0,831.2541666666667
5265,2019-03-03 23:44:00,Nad,Texto,8,831.2743055555555
5266,2019-03-04 00:08:00,Fernanda Gomh,Texto,6,831.2909722222222
5267,2019-03-04 00:09:00,Jesus Pa,Texto,4,831.2916666666666
5268,2019-03-04 06:31:00,Nad,Texto,6,831.5569444444444
5269,2019-03-04 06:57:00,Fernanda Gomh,Texto,17,831.575
5270,2019-03-04 06:57:00,Fernanda Gomh,Multimedia,0,831.575
5271,2019-03-04 07:17:00,Dan Bb,Texto,12,831.5888888888888
5272,2019-03-04 08:18:00,Nad,Texto,1,831.63125
5273,2019-03-04 08:18:00,Fernanda Gomh,Texto,39,831.63125
5274,2019-03-04 08:18:00,Nad,Texto,25,831.63125
5275,2019-03-04 08:18:00,Nad,Texto,32,831.63125
5276,2019-03-04 08:19:00,Fernanda Gomh,Texto,1,831.6319444444445
5277,2019-03-04 08:19:00,Nad,Texto,123,831.6319444444445
5278,2019-03-04 08:19:00,Nad,Texto,21,831.6319444444445
5279,2019-03-04 08:19:00,Fernanda Gomh,Texto,1,831.6319444444445
5280,2019-03-04 08:19:00,Nad,Texto,20,831.6319444444445
5281,2019-03-04 08:20:00,Nad,Texto,35,831.6326388888889
5282,2019-03-04 08:20:00,Fernanda Gomh,Texto,15,831.6326388888889
5283,2019-03-04 08:20:00,Nad,Texto,77,831.6326388888889
5284,2019-03-04 08:20:00,Fernanda Gomh,Texto,22,831.6326388888889
5285,2019-03-04 08:21:00,Nad,Texto,86,831.6333333333333
5286,2019-03-04 08:22:00,Nad,Texto,97,831.6340277777778
5287,2019-03-04 08:22:00,Nad,Texto,18,831.6340277777778
5288,2019-03-04 08:22:00,Fernanda Gomh,Texto,46,831.6340277777778
5289,2019-03-04 08:23:00,Nad,Texto,16,831.6347222222222
5290,2019-03-04 08:24:00,Nad,Texto,39,831.6354166666666
5291,2019-03-04 08:24:00,Nad,Texto,70,831.6354166666666
5292,2019-03-04 09:13:00,Dan Bb,Texto,15,831.6694444444445
5293,2019-03-05 05:42:00,Fernanda Gomh,Texto,27,832.5229166666667
5294,2019-03-05 05:42:00,Fernanda Gomh,Texto,13,832.5229166666667
5295,2019-03-05 07:34:00,Fernanda Gomh,Multimedia,0,832.6006944444445
5296,2019-03-05 08:10:00,Dan Bb,Multimedia,0,832.6256944444444
5297,2019-03-05 08:59:00,Fernanda Gomh,Multimedia,0,832.6597222222222
5298,2019-03-05 08:59:00,Fernanda Gomh,Multimedia,0,832.6597222222222
5299,2019-03-05 08:59:00,Fernanda Gomh,Multimedia,0,832.6597222222222
5300,2019-03-05 09:00:00,Jesus Pa,Texto,1,832.6604166666667
5301,2019-03-05 09:05:00,Nad,Texto,1,832.6638888888889
5302,2019-03-05 09:06:00,Dan Bb,Multimedia,0,832.6645833333333
5303,2019-03-05 09:08:00,Dan Bb,Multimedia,0,832.6659722222222
5304,2019-03-05 12:00:00,Fernanda Gomh,Multimedia,0,832.7854166666667
5305,2019-03-05 12:06:00,Nad,Texto,2,832.7895833333333
5306,2019-03-05 12:09:00,Jesus Pa,Texto,11,832.7916666666666
5307,2019-03-05 12:09:00,Fernanda Gomh,Texto,5,832.7916666666666
5308,2019-03-05 16:07:00,Fernanda Gomh,Texto,21,832.9569444444444
5309,2019-03-05 16:07:00,Fernanda Gomh,Texto,16,832.9569444444444
5310,2019-03-05 16:07:00,Fernanda Gomh,Texto,1,832.9569444444444
5311,2019-03-05 16:29:00,Jesus Pa,Texto,15,832.9722222222222
5312,2019-03-05 17:09:00,Fernanda Gomh,Texto,99,833.0
5313,2019-03-05 17:16:00,Nad,Texto,1,833.0048611111112
5314,2019-03-05 17:18:00,Nad,Texto,1,833.00625
5315,2019-03-05 17:19:00,Fernanda Gomh,Texto,54,833.0069444444445
5316,2019-03-05 23:21:00,Fernanda Gomh,Texto,70,833.2583333333333
5317,2019-03-05 23:21:00,Fernanda Gomh,Texto,56,833.2583333333333
5318,2019-03-05 23:22:00,Fernanda Gomh,Texto,1,833.2590277777778
5319,2019-03-05 23:23:00,Dan Bb,Texto,22,833.2597222222222
5320,2019-03-05 23:23:00,Dan Bb,Multimedia,0,833.2597222222222
5321,2019-03-05 23:28:00,Fernanda Gomh,Texto,140,833.2631944444445
5322,2019-03-05 23:29:00,Fernanda Gomh,Texto,20,833.2638888888889
5323,2019-03-05 23:29:00,Fernanda Gomh,Texto,39,833.2638888888889
5324,2019-03-05 23:33:00,Dan Bb,Texto,10,833.2666666666667
5325,2019-03-05 23:33:00,Dan Bb,Texto,70,833.2666666666667
5326,2019-03-05 23:33:00,Dan Bb,Texto,34,833.2666666666667
5327,2019-03-05 23:34:00,Fernanda Gomh,Texto,30,833.2673611111111
5328,2019-03-05 23:35:00,Dan Bb,Texto,19,833.2680555555555
5329,2019-03-05 23:35:00,Dan Bb,Texto,42,833.2680555555555
5330,2019-03-05 23:43:00,Fernanda Gomh,Texto,25,833.2736111111111
5331,2019-03-06 06:11:00,Nad,Texto,10,833.5430555555556
5332,2019-03-08 08:47:00,Fernanda Gomh,Multimedia,0,835.6513888888888
5333,2019-03-08 08:48:00,Fernanda Gomh,Texto,16,835.6520833333333
5334,2019-03-08 08:48:00,Fernanda Gomh,Texto,69,835.6520833333333
5335,2019-03-08 08:49:00,Fernanda Gomh,Texto,38,835.6527777777778
5336,2019-03-08 08:49:00,Fernanda Gomh,Texto,51,835.6527777777778
5337,2019-03-08 09:32:00,Nad,Texto,6,835.6826388888888
5338,2019-03-08 09:32:00,Nad,Multimedia,0,835.6826388888888
5339,2019-03-08 09:32:00,Nad,Texto,11,835.6826388888888
5340,2019-03-08 09:33:00,Nad,Texto,65,835.6833333333333
5341,2019-03-08 09:33:00,Nad,Texto,5,835.6833333333333
5342,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5343,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5344,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5345,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5346,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5347,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5348,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5349,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5350,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5351,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5352,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5353,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5354,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5355,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5356,2019-03-08 09:41:00,Nad,Multimedia,0,835.6888888888889
5357,2019-03-08 09:42:00,Angie Ma,Texto,24,835.6895833333333
5358,2019-03-08 09:42:00,Angie Ma,Texto,23,835.6895833333333
5359,2019-03-08 09:43:00,Angie Ma,Texto,21,835.6902777777777
5360,2019-03-08 09:44:00,Fernanda Gomh,Texto,23,835.6909722222222
5361,2019-03-08 16:47:00,Angie Ma,Texto,6,835.9847222222222
5362,2019-03-08 16:48:00,Angie Ma,Texto,11,835.9854166666667
5363,2019-03-08 17:34:00,Fernanda Gomh,Texto,5,836.0173611111111
5364,2019-03-08 17:34:00,Fernanda Gomh,Texto,36,836.0173611111111
5365,2019-03-08 17:35:00,Fernanda Gomh,Texto,93,836.0180555555555
5366,2019-03-08 17:35:00,Fernanda Gomh,Texto,1,836.0180555555555
5367,2019-03-08 17:35:00,Fernanda Gomh,Texto,36,836.0180555555555
5368,2019-03-08 17:35:00,Fernanda Gomh,Texto,33,836.0180555555555
5369,2019-03-08 17:35:00,Fernanda Gomh,Texto,16,836.0180555555555
5370,2019-03-08 17:36:00,Fernanda Gomh,Texto,29,836.01875
5371,2019-03-08 17:36:00,Fernanda Gomh,Texto,52,836.01875
5372,2019-03-08 17:36:00,Fernanda Gomh,Texto,26,836.01875
5373,2019-03-08 17:36:00,Fernanda Gomh,Texto,19,836.01875
5374,2019-03-08 17:37:00,Nad,Texto,74,836.0194444444444
5375,2019-03-08 17:38:00,Nad,Texto,26,836.0201388888889
5376,2019-03-08 17:45:00,Fernanda Gomh,Texto,31,836.025
5377,2019-03-08 17:45:00,Fernanda Gomh,Texto,40,836.025
5378,2019-03-08 17:45:00,Fernanda Gomh,Texto,14,836.025
5379,2019-03-08 17:45:00,Fernanda Gomh,Texto,25,836.025
5380,2019-03-08 17:58:00,Angie Ma,Texto,62,836.0340277777777
5381,2019-03-08 17:58:00,Fernanda Gomh,Texto,27,836.0340277777777
5382,2019-03-08 17:58:00,Angie Ma,Texto,2,836.0340277777777
5383,2019-03-08 17:59:00,Fernanda Gomh,Texto,35,836.0347222222222
5384,2019-03-08 17:59:00,Fernanda Gomh,Texto,31,836.0347222222222
5385,2019-03-08 17:59:00,Fernanda Gomh,Texto,1,836.0347222222222
5386,2019-03-08 17:59:00,Angie Ma,Texto,20,836.0347222222222
5387,2019-03-08 17:59:00,Fernanda Gomh,Texto,56,836.0347222222222
5388,2019-03-08 17:59:00,Fernanda Gomh,Texto,43,836.0347222222222
5389,2019-03-08 17:59:00,Fernanda Gomh,Texto,22,836.0347222222222
5390,2019-03-08 17:59:00,Fernanda Gomh,Texto,5,836.0347222222222
5391,2019-03-08 18:00:00,Fernanda Gomh,Texto,21,836.0354166666667
5392,2019-03-08 18:00:00,Angie Ma,Texto,17,836.0354166666667
5393,2019-03-08 18:00:00,Angie Ma,Texto,48,836.0354166666667
5394,2019-03-08 18:01:00,Angie Ma,Texto,24,836.0361111111112
5395,2019-03-08 18:59:00,Jesus Pa,Multimedia,0,836.0763888888889
5396,2019-03-08 19:00:00,Jesus Pa,Multimedia,0,836.0770833333333
5397,2019-03-08 19:00:00,Jesus Pa,Multimedia,0,836.0770833333333
5398,2019-03-08 19:06:00,Fernanda Gomh,Multimedia,0,836.08125
5399,2019-03-08 19:20:00,Fernanda Gomh,Multimedia,0,836.0909722222223
5400,2019-03-08 19:20:00,Fernanda Gomh,Multimedia,0,836.0909722222223
5401,2019-03-08 19:20:00,Fernanda Gomh,Multimedia,0,836.0909722222223
5402,2019-03-08 19:20:00,Fernanda Gomh,Multimedia,0,836.0909722222223
5403,2019-03-08 19:21:00,Fernanda Gomh,Multimedia,0,836.0916666666667
5404,2019-03-08 20:07:00,Nad,Texto,4,836.1236111111111
5405,2019-03-08 20:07:00,Nad,Multimedia,0,836.1236111111111
5406,2019-03-08 20:07:00,Nad,Texto,1,836.1236111111111
5407,2019-03-08 20:07:00,Nad,Texto,1,836.1236111111111
5408,2019-03-08 20:08:00,Nad,Multimedia,0,836.1243055555556
5409,2019-03-08 20:08:00,Nad,Multimedia,0,836.1243055555556
5410,2019-03-08 20:08:00,Nad,Texto,36,836.1243055555556
5411,2019-03-08 22:01:00,Dan Bb,Texto,9,836.2027777777778
5412,2019-03-08 22:01:00,Dan Bb,Texto,17,836.2027777777778
5413,2019-03-08 22:13:00,Nad,Texto,6,836.2111111111111
5414,2019-03-08 22:26:00,Dan Bb,Texto,19,836.2201388888889
5415,2019-03-09 00:33:00,Nad,Texto,13,836.3083333333333
5416,2019-03-09 00:33:00,Nad,Texto,14,836.3083333333333
5417,2019-03-09 00:33:00,Nad,Texto,1,836.3083333333333
5418,2019-03-09 00:33:00,Dan Bb,Texto,4,836.3083333333333
5419,2019-03-09 05:59:00,Fernanda Gomh,Multimedia,0,836.5347222222222
5420,2019-03-09 05:59:00,Fernanda Gomh,Texto,9,836.5347222222222
5421,2019-03-09 05:59:00,Fernanda Gomh,Multimedia,0,836.5347222222222
5422,2019-03-09 05:59:00,Fernanda Gomh,Multimedia,0,836.5347222222222
5423,2019-03-09 05:59:00,Fernanda Gomh,Texto,12,836.5347222222222
5424,2019-03-09 08:28:00,Nad,Texto,21,836.6381944444445
5425,2019-03-09 09:50:00,Dan Bb,Texto,13,836.6951388888889
5426,2019-03-09 09:50:00,Dan Bb,Texto,39,836.6951388888889
5427,2019-03-09 09:51:00,Fernanda Gomh,Texto,9,836.6958333333333
5428,2019-03-09 09:52:00,Fernanda Gomh,Texto,12,836.6965277777778
5429,2019-03-09 12:32:00,Fernanda Gomh,Multimedia,0,836.8076388888888
5430,2019-03-09 12:32:00,Fernanda Gomh,Texto,21,836.8076388888888
5431,2019-03-09 12:32:00,Fernanda Gomh,Texto,9,836.8076388888888
5432,2019-03-09 12:32:00,Fernanda Gomh,Texto,17,836.8076388888888
5433,2019-03-09 12:46:00,Nad,Texto,6,836.8173611111112
5434,2019-03-09 12:46:00,Dan Bb,Texto,15,836.8173611111112
5435,2019-03-09 13:17:00,Angie Ma,Texto,5,836.8388888888888
5436,2019-03-09 13:18:00,Fernanda Gomh,Texto,9,836.8395833333333
5437,2019-03-09 13:19:00,Fernanda Gomh,Texto,13,836.8402777777778
5438,2019-03-09 13:20:00,Angie Ma,Texto,53,836.8409722222223
5439,2019-03-09 13:20:00,Fernanda Gomh,Texto,16,836.8409722222223
5440,2019-03-09 13:20:00,Fernanda Gomh,Texto,9,836.8409722222223
5441,2019-03-09 13:21:00,Fernanda Gomh,Texto,32,836.8416666666667
5442,2019-03-09 13:21:00,Fernanda Gomh,Texto,1,836.8416666666667
5443,2019-03-09 13:21:00,Fernanda Gomh,Texto,39,836.8416666666667
5444,2019-03-09 13:21:00,Dan Bb,Texto,38,836.8416666666667
5445,2019-03-09 17:02:00,Fernanda Gomh,Texto,23,836.9951388888888
5446,2019-03-09 17:03:00,Angie Ma,Texto,17,836.9958333333333
5447,2019-03-09 17:04:00,Dan Bb,Multimedia,0,836.9965277777778
5448,2019-03-09 17:04:00,Fernanda Gomh,Multimedia,0,836.9965277777778
5449,2019-03-09 17:04:00,Fernanda Gomh,Texto,87,836.9965277777778
5450,2019-03-09 17:04:00,Dan Bb,Texto,39,836.9965277777778
5451,2019-03-09 17:04:00,Dan Bb,Texto,5,836.9965277777778
5452,2019-03-09 17:04:00,Fernanda Gomh,Texto,49,836.9965277777778
5453,2019-03-09 17:05:00,Fernanda Gomh,Texto,81,836.9972222222223
5454,2019-03-09 17:05:00,Fernanda Gomh,Texto,70,836.9972222222223
5455,2019-03-09 17:06:00,Fernanda Gomh,Texto,123,836.9979166666667
5456,2019-03-09 17:06:00,Fernanda Gomh,Texto,33,836.9979166666667
5457,2019-03-09 17:07:00,Fernanda Gomh,Multimedia,0,836.9986111111111
5458,2019-03-09 17:07:00,Fernanda Gomh,Multimedia,0,836.9986111111111
5459,2019-03-09 17:07:00,Fernanda Gomh,Multimedia,0,836.9986111111111
5460,2019-03-09 17:07:00,Fernanda Gomh,Multimedia,0,836.9986111111111
5461,2019-03-09 17:08:00,Fernanda Gomh,Texto,56,836.9993055555556
5462,2019-03-09 17:08:00,Fernanda Gomh,Multimedia,0,836.9993055555556
5463,2019-03-09 17:08:00,Fernanda Gomh,Texto,10,836.9993055555556
5464,2019-03-09 17:08:00,Fernanda Gomh,Texto,1,836.9993055555556
5465,2019-03-09 17:08:00,Fernanda Gomh,Texto,13,836.9993055555556
5466,2019-03-09 17:31:00,Nad,Texto,6,837.0152777777778
5467,2019-03-09 17:31:00,Nad,Texto,18,837.0152777777778
5468,2019-03-09 17:32:00,Nad,Texto,10,837.0159722222222
5469,2019-03-09 18:14:00,Dan Bb,Multimedia,0,837.0451388888889
5470,2019-03-09 18:14:00,Dan Bb,Multimedia,0,837.0451388888889
5471,2019-03-09 18:14:00,Dan Bb,Multimedia,0,837.0451388888889
5472,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5473,2019-03-10 11:36:00,Angie Ma,Texto,28,837.76875
5474,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5475,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5476,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5477,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5478,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5479,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5480,2019-03-10 11:36:00,Angie Ma,Texto,56,837.76875
5481,2019-03-10 11:36:00,Angie Ma,Texto,28,837.76875
5482,2019-03-10 11:36:00,Angie Ma,Texto,7,837.76875
5483,2019-03-10 11:36:00,Angie Ma,Texto,3,837.76875
5484,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5485,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5486,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5487,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5488,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5489,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5490,2019-03-10 11:36:00,Angie Ma,Multimedia,0,837.76875
5491,2019-03-10 12:17:00,Nad,Texto,24,837.7972222222222
5492,2019-03-10 12:17:00,Nad,Texto,3,837.7972222222222
5493,2019-03-10 17:35:00,Fernanda Gomh,Texto,14,838.0180555555555
5494,2019-03-10 17:35:00,Fernanda Gomh,Texto,70,838.0180555555555
5495,2019-03-10 17:39:00,Angie Ma,Texto,5,838.0208333333334
5496,2019-03-10 17:39:00,Angie Ma,Texto,9,838.0208333333334
5497,2019-03-10 17:40:00,Angie Ma,Multimedia,0,838.0215277777778
5498,2019-03-10 17:40:00,Angie Ma,Multimedia,0,838.0215277777778
5499,2019-03-10 20:33:00,Fernanda Gomh,Texto,1,838.1416666666667
5500,2019-03-10 20:33:00,Fernanda Gomh,Texto,17,838.1416666666667
5501,2019-03-10 21:44:00,Jesus Pa,Texto,12,838.1909722222222
5502,2019-03-11 10:56:00,Fernanda Gomh,Texto,8,838.7409722222222
5503,2019-03-11 10:56:00,Fernanda Gomh,Multimedia,0,838.7409722222222
5504,2019-03-11 10:57:00,Fernanda Gomh,Texto,18,838.7416666666667
5505,2019-03-11 10:57:00,Fernanda Gomh,Multimedia,0,838.7416666666667
5506,2019-03-11 10:57:00,Fernanda Gomh,Multimedia,0,838.7416666666667
5507,2019-03-11 10:57:00,Fernanda Gomh,Multimedia,0,838.7416666666667
5508,2019-03-11 10:58:00,Fernanda Gomh,Texto,44,838.7423611111111
5509,2019-03-11 10:58:00,Fernanda Gomh,Texto,76,838.7423611111111
5510,2019-03-11 10:58:00,Fernanda Gomh,Texto,60,838.7423611111111
5511,2019-03-11 10:59:00,Fernanda Gomh,Texto,37,838.7430555555555
5512,2019-03-11 11:00:00,Jesus Pa,Texto,3,838.74375
5513,2019-03-11 11:01:00,Fernanda Gomh,Multimedia,0,838.7444444444444
5514,2019-03-11 11:01:00,Fernanda Gomh,Multimedia,0,838.7444444444444
5515,2019-03-11 11:01:00,Fernanda Gomh,Multimedia,0,838.7444444444444
5516,2019-03-11 11:01:00,Fernanda Gomh,Multimedia,0,838.7444444444444
5517,2019-03-11 11:01:00,Fernanda Gomh,Texto,43,838.7444444444444
5518,2019-03-11 11:02:00,Fernanda Gomh,Multimedia,0,838.7451388888888
5519,2019-03-11 11:03:00,Fernanda Gomh,Texto,74,838.7458333333333
5520,2019-03-11 11:04:00,Fernanda Gomh,Texto,71,838.7465277777778
5521,2019-03-11 11:04:00,Fernanda Gomh,Texto,1,838.7465277777778
5522,2019-03-11 11:04:00,Fernanda Gomh,Multimedia,0,838.7465277777778
5523,2019-03-11 11:05:00,Fernanda Gomh,Multimedia,0,838.7472222222223
5524,2019-03-11 11:06:00,Dan Bb,Texto,8,838.7479166666667
5525,2019-03-11 12:59:00,Nad,Texto,18,838.8263888888889
5526,2019-03-11 14:32:00,Jesus Pa,Texto,16,838.8909722222222
5527,2019-03-11 14:32:00,Jesus Pa,Texto,1,838.8909722222222
5528,2019-03-11 16:24:00,Fernanda Gomh,Texto,21,838.96875
5529,2019-03-11 16:25:00,Fernanda Gomh,Texto,31,838.9694444444444
5530,2019-03-11 16:25:00,Fernanda Gomh,Texto,19,838.9694444444444
5531,2019-03-11 16:31:00,Fernanda Gomh,Multimedia,0,838.9736111111112
5532,2019-03-11 16:32:00,Fernanda Gomh,Texto,67,838.9743055555556
5533,2019-03-11 16:32:00,Nad,Texto,44,838.9743055555556
5534,2019-03-11 16:32:00,Jesus Pa,Texto,1,838.9743055555556
5535,2019-03-11 16:32:00,Fernanda Gomh,Texto,41,838.9743055555556
5536,2019-03-11 16:33:00,Fernanda Gomh,Texto,18,838.975
5537,2019-03-12 11:14:00,Fernanda Gomh,Multimedia,0,839.7534722222222
5538,2019-03-12 11:14:00,Fernanda Gomh,Multimedia,0,839.7534722222222
5539,2019-03-12 11:14:00,Fernanda Gomh,Multimedia,0,839.7534722222222
5540,2019-03-12 11:14:00,Fernanda Gomh,Multimedia,0,839.7534722222222
5541,2019-03-12 11:14:00,Fernanda Gomh,Multimedia,0,839.7534722222222
5542,2019-03-12 11:14:00,Fernanda Gomh,Texto,24,839.7534722222222
5543,2019-03-12 11:15:00,Fernanda Gomh,Texto,121,839.7541666666667
5544,2019-03-12 11:15:00,Fernanda Gomh,Texto,6,839.7541666666667
5545,2019-03-12 11:15:00,Fernanda Gomh,Texto,2,839.7541666666667
5546,2019-03-12 11:17:00,Fernanda Gomh,Texto,44,839.7555555555556
5547,2019-03-12 11:22:00,Dan Bb,Texto,14,839.7590277777778
5548,2019-03-12 11:23:00,Dan Bb,Multimedia,0,839.7597222222222
5549,2019-03-12 11:23:00,Dan Bb,Texto,22,839.7597222222222
5550,2019-03-12 11:34:00,Nad,Multimedia,0,839.7673611111111
5551,2019-03-12 11:34:00,Nad,Texto,37,839.7673611111111
5552,2019-03-12 11:46:00,Jesus Pa,Texto,284,839.7756944444444
5553,2019-03-12 12:35:00,Fernanda Gomh,Texto,14,839.8097222222223
5554,2019-03-12 12:35:00,Fernanda Gomh,Texto,52,839.8097222222223
5555,2019-03-12 12:35:00,Fernanda Gomh,Texto,9,839.8097222222223
5556,2019-03-12 12:35:00,Fernanda Gomh,Texto,4,839.8097222222223
5557,2019-03-12 12:37:00,Fernanda Gomh,Multimedia,0,839.8111111111111
5558,2019-03-12 12:38:00,Fernanda Gomh,Multimedia,0,839.8118055555556
5559,2019-03-12 12:38:00,Fernanda Gomh,Multimedia,0,839.8118055555556
5560,2019-03-12 12:38:00,Fernanda Gomh,Multimedia,0,839.8118055555556
5561,2019-03-12 12:45:00,Nad,Texto,2,839.8166666666667
5562,2019-03-13 11:48:00,Fernanda Gomh,Multimedia,0,840.7770833333333
5563,2019-03-13 11:48:00,Fernanda Gomh,Multimedia,0,840.7770833333333
5564,2019-03-13 11:48:00,Fernanda Gomh,Multimedia,0,840.7770833333333
5565,2019-03-13 11:48:00,Fernanda Gomh,Multimedia,0,840.7770833333333
5566,2019-03-13 11:48:00,Fernanda Gomh,Multimedia,0,840.7770833333333
5567,2019-03-13 11:48:00,Fernanda Gomh,Multimedia,0,840.7770833333333
5568,2019-03-13 11:48:00,Fernanda Gomh,Multimedia,0,840.7770833333333
5569,2019-03-13 11:48:00,Fernanda Gomh,Texto,27,840.7770833333333
5570,2019-03-13 11:49:00,Fernanda Gomh,Multimedia,0,840.7777777777778
5571,2019-03-13 11:49:00,Fernanda Gomh,Multimedia,0,840.7777777777778
5572,2019-03-13 11:49:00,Fernanda Gomh,Texto,6,840.7777777777778
5573,2019-03-13 11:49:00,Fernanda Gomh,Multimedia,0,840.7777777777778
5574,2019-03-13 11:49:00,Fernanda Gomh,Texto,23,840.7777777777778
5575,2019-03-13 11:50:00,Fernanda Gomh,Texto,27,840.7784722222223
5576,2019-03-13 11:50:00,Fernanda Gomh,Texto,19,840.7784722222223
5577,2019-03-13 11:50:00,Fernanda Gomh,Texto,15,840.7784722222223
5578,2019-03-13 11:51:00,Fernanda Gomh,Texto,6,840.7791666666667
5579,2019-03-13 11:51:00,Fernanda Gomh,Texto,41,840.7791666666667
5580,2019-03-13 11:51:00,Fernanda Gomh,Texto,22,840.7791666666667
5581,2019-03-13 11:51:00,Fernanda Gomh,Texto,16,840.7791666666667
5582,2019-03-13 11:51:00,Fernanda Gomh,Texto,27,840.7791666666667
5583,2019-03-13 11:57:00,Nad,Texto,19,840.7833333333333
5584,2019-03-13 11:57:00,Nad,Texto,1,840.7833333333333
5585,2019-03-13 12:01:00,Fernanda Gomh,Texto,101,840.7861111111112
5586,2019-03-14 01:45:00,Fernanda Gomh,Texto,36,841.3583333333333
5587,2019-03-14 01:45:00,Fernanda Gomh,Texto,1,841.3583333333333
